,neighborhood,section,city,latitude,longitude,venue_id,venue_name,venue_lat,venue_lon,venue_cat_id,venue_cat_name
13,ameerpet,Central,Hyderabad,17.4375012,78.4482505,55589d6e498e52b9dd379033,South India Shopping Mall,17.435397784752766,78.44478419899386,4bf58dd8d48988d108951735,Women's Store
14,ameerpet,Central,Hyderabad,17.4375012,78.4482505,4f7479d8e4b0e33c0dbe178b,KGN Juice Point,17.441665502038898,78.44853705285479,4bf58dd8d48988d112941735,Juice Bar
15,ameerpet,Central,Hyderabad,17.4375012,78.4482505,4c072996b4aa0f4790506562,Cafe Coffee Day,17.441696283629994,78.44697966097097,4bf58dd8d48988d16d941735,Café
16,begumpet,Central,Hyderabad,17.4440199,78.4624821,4e5b27778877c8a76dfc0f0c,Vivanta by Taj,17.44349840742226,78.4605560466047,4bf58dd8d48988d1fa931735,Hotel
17,begumpet,Central,Hyderabad,17.4440199,78.4624821,561a1a5e498e9e35fe86f428,Paradise Restaurant,17.444502885324784,78.46242814829847,54135bf5e4b08f3d2429dfe6,Hyderabadi Restaurant
18,begumpet,Central,Hyderabad,17.4440199,78.4624821,50680a79e4b0bf441accda40,Thai Pavilion,17.443167,78.460734,4bf58dd8d48988d149941735,Thai Restaurant
19,begumpet,Central,Hyderabad,17.4440199,78.4624821,4b4abc98f964a520ba8d26e3,Shoppers Stop,17.445164486876322,78.46579326689628,4bf58dd8d48988d103951735,Clothing Store
20,begumpet,Central,Hyderabad,17.4440199,78.4624821,4d541ecdf5daa0933a3a6e74,Sholay,17.44353001170381,78.46534519164312,4bf58dd8d48988d10f941735,Indian Restaurant
21,begumpet,Central,Hyderabad,17.4440199,78.4624821,4cff4b2f202e224b0966ad2a,Pantaloons,17.44460071393321,78.46268425511798,4bf58dd8d48988d103951735,Clothing Store
22,begumpet,Central,Hyderabad,17.4440199,78.4624821,4c171b441b5cef3b32a2eec4,Reebok,17.44468304844206,78.46291431636156,4bf58dd8d48988d1f2941735,Sporting Goods Shop
23,begumpet,Central,Hyderabad,17.4440199,78.4624821,50e85505e4b0497542f31110,The Grill,17.443317078395978,78.46053859914464,4bf58dd8d48988d1df931735,BBQ Joint
24,begumpet,Central,Hyderabad,17.4440199,78.4624821,5125ef14e889b2583f568d39,Viva,17.44315263563713,78.46049974349744,4bf58dd8d48988d1c4941735,Restaurant
25,begumpet,Central,Hyderabad,17.4440199,78.4624821,4ed33213722e01c585a7cef9,HDFC Bank,17.444935841939337,78.46490143926874,4bf58dd8d48988d10a951735,Bank
26,begumpet,Central,Hyderabad,17.4440199,78.4624821,4e3bf991fa76455375a3594b,Fitbuzz,17.443149491894363,78.46510648727417,4bf58dd8d48988d176941735,Gym
27,begumpet,Central,Hyderabad,17.4440199,78.4624821,4f16bcc9e4b09e81dde5f541,Nike,17.444768193150693,78.46583948106453,4bf58dd8d48988d1f2941735,Sporting Goods Shop
28,begumpet,Central,Hyderabad,17.4440199,78.4624821,4e15c804b0fb1946c796a445,Mochi,17.444951462746452,78.46590053674078,4bf58dd8d48988d107951735,Shoe Store
29,begumpet,Central,Hyderabad,17.4440199,78.4624821,4e19841462e12640d87fb996,Chikoti Gardens,17.442337796273208,78.46581595742687,4d4b7105d754a06377d81259,Outdoors & Recreation
30,begumpet,Central,Hyderabad,17.4440199,78.4624821,4e3d013e2271d21e86f06cbd,Kamat Lingapur Hotel,17.444212008592142,78.46627195796374,4bf58dd8d48988d10f941735,Indian Restaurant
31,begumpet,Central,Hyderabad,17.4440199,78.4624821,4c419761af052d7f228d7d79,Reliance Trends,17.44459954553928,78.46664663996741,4bf58dd8d48988d103951735,Clothing Store
32,begumpet,Central,Hyderabad,17.4440199,78.4624821,4ec4bb802c5b6307e6809385,Max Vision,17.44631004065512,78.4659171882825,4d954afda243a5684865b473,Optical Shop
33,begumpet,Central,Hyderabad,17.4440199,78.4624821,4f5caa60e4b02415432a6a8d,Reliance Digital,17.44568677525291,78.4664888895686,4bf58dd8d48988d122951735,Electronics Store
34,begumpet,Central,Hyderabad,17.4440199,78.4624821,500be684e4b084af1e71d916,Chai Walla,17.445624813152243,78.46665632897576,4bf58dd8d48988d1dc931735,Tea Room
35,sr nagar,Central,Hyderabad,17.445231200000002,78.4449117,51a9b0f3498ed257cde8bfe4,Domino's Pizza,17.4418192525152,78.44616470262514,4bf58dd8d48988d1ca941735,Pizza Place
36,sr nagar,Central,Hyderabad,17.445231200000002,78.4449117,4c962156f244b1f72188311d,Just Bake,17.445300465250302,78.44656127016175,4bf58dd8d48988d16a941735,Bakery
37,sr nagar,Central,Hyderabad,17.445231200000002,78.4449117,4ce1670a825e721e7d847b45,Greenland Restaurant,17.443589418986605,78.44916991701638,4bf58dd8d48988d10f941735,Indian Restaurant
38,sr nagar,Central,Hyderabad,17.445231200000002,78.4449117,4c0728d80e0a2d7fea08ed0c,Subway,17.441700972844686,78.4469942295469,4bf58dd8d48988d1c5941735,Sandwich Place
39,sr nagar,Central,Hyderabad,17.445231200000002,78.4449117,4c072996b4aa0f4790506562,Cafe Coffee Day,17.441696283629994,78.44697966097097,4bf58dd8d48988d16d941735,Café
40,punjagutta,Central,Hyderabad,17.426957,78.4523925,4fad45d5e4b08e3811616235,Meridian Resturant,17.427354844491806,78.45215920349425,4bf58dd8d48988d16e941735,Fast Food Restaurant
41,punjagutta,Central,Hyderabad,17.426957,78.4523925,4bfc166ae9d8c9285306b2c7,PVR Cinemas,17.426516047308727,78.4532612338453,4bf58dd8d48988d180941735,Multiplex
42,punjagutta,Central,Hyderabad,17.426957,78.4523925,4dc55ca945dd2645526dce1b,Himalayas,17.426358547725762,78.45121090594466,4bf58dd8d48988d114951735,Bookstore
43,punjagutta,Central,Hyderabad,17.426957,78.4523925,4d8f3b12788c548183584afd,Minerva Coffee Shop,17.42883909717371,78.45557250567258,4bf58dd8d48988d10f941735,Indian Restaurant
44,punjagutta,Central,Hyderabad,17.426957,78.4523925,4cbaae4d4495721ea0be517a,Southern Mirchi,17.426418985546402,78.44855974848853,54135bf5e4b08f3d2429dfde,South Indian Restaurant
45,punjagutta,Central,Hyderabad,17.426957,78.4523925,4b443250f964a52091f225e3,Hyderabad Central,17.426386412971482,78.45278616679713,4bf58dd8d48988d1fd941735,Shopping Mall
46,punjagutta,Central,Hyderabad,17.426957,78.4523925,50e9605ee4b0d6d8b721b53b,KFC Central,17.426428020502247,78.45273907265688,4bf58dd8d48988d16e941735,Fast Food Restaurant
47,punjagutta,Central,Hyderabad,17.426957,78.4523925,4c7a23b12d3ba1433b9190d0,Roll Call,17.42617004639488,78.44810710113613,4bf58dd8d48988d10f941735,Indian Restaurant
48,punjagutta,Central,Hyderabad,17.426957,78.4523925,4ccedfe8c9b846881821cbc3,Bajaj Electronics,17.425163959776956,78.4534248734418,4bf58dd8d48988d122951735,Electronics Store
49,punjagutta,Central,Hyderabad,17.426957,78.4523925,4de390ccd4c0704405862329,Subway,17.426144488587695,78.4480202217549,4bf58dd8d48988d1c5941735,Sandwich Place
50,punjagutta,Central,Hyderabad,17.426957,78.4523925,4e462a9a227128e1e8c7ba91,Pizza Hut,17.426417409868577,78.45284284773273,4bf58dd8d48988d1ca941735,Pizza Place
51,punjagutta,Central,Hyderabad,17.426957,78.4523925,4bd9cc9daae4ef3b6ec26ec6,Domino's Pizza,17.42836508503679,78.4562901748176,4bf58dd8d48988d1ca941735,Pizza Place
52,punjagutta,Central,Hyderabad,17.426957,78.4523925,500e9a10e4b0f98ca21b24d0,McDonald's,17.426410384978745,78.45272243938003,4bf58dd8d48988d16e941735,Fast Food Restaurant
53,punjagutta,Central,Hyderabad,17.426957,78.4523925,4cc5b31d91413704b30bcb55,Home Centre By Lifestyle,17.42922872295701,78.45590114593506,4bf58dd8d48988d1f8941735,Furniture / Home Store
54,punjagutta,Central,Hyderabad,17.426957,78.4523925,4e0198e952b1ac66aacab1c4,Kritunga Restaurant,17.423962326781158,78.4535053835525,4bf58dd8d48988d1df931735,BBQ Joint
55,punjagutta,Central,Hyderabad,17.426957,78.4523925,502def05e4b029822576cdf3,Cuppa,17.427288,78.448495,4bf58dd8d48988d1e0931735,Coffee Shop
56,punjagutta,Central,Hyderabad,17.426957,78.4523925,4cb18e0f75ebb60ced13cead,Subway,17.426594922176815,78.45698602176333,4bf58dd8d48988d1c5941735,Sandwich Place
57,punjagutta,Central,Hyderabad,17.426957,78.4523925,4cb16930cbab236afdf6a873,Home Town,17.42699908000608,78.45304196109662,4bf58dd8d48988d1f8941735,Furniture / Home Store
58,punjagutta,Central,Hyderabad,17.426957,78.4523925,4dff090d483b8f033b428707,Shanbhag Samarth Restaurant,17.426235123015974,78.45069427589142,4bf58dd8d48988d10f941735,Indian Restaurant
59,punjagutta,Central,Hyderabad,17.426957,78.4523925,4e345eb87d8b0c62b2c8fd4a,Banjara Darbar,17.426496607565145,78.45144597506658,4bf58dd8d48988d10f941735,Indian Restaurant
60,punjagutta,Central,Hyderabad,17.426957,78.4523925,523c58d111d2ea396bc7b32d,PVR Cinemas,17.426488017680352,78.45325013144304,4bf58dd8d48988d180941735,Multiplex
61,punjagutta,Central,Hyderabad,17.426957,78.4523925,4c2250e099282d7fc1ed66b0,Y2K Chicken Restaurant,17.42640349608807,78.45216751098633,4bf58dd8d48988d10f941735,Indian Restaurant
62,punjagutta,Central,Hyderabad,17.426957,78.4523925,4f4ce9cce4b0f0c700738a24,PVR Cinemas Audi 1,17.42624553724263,78.45321682422905,4bf58dd8d48988d180941735,Multiplex
63,punjagutta,Central,Hyderabad,17.426957,78.4523925,4cbfd392021ca143ff915e0c,Shanbhag,17.426271947991413,78.45060772543107,4bf58dd8d48988d143941735,Breakfast Spot
64,punjagutta,Central,Hyderabad,17.426957,78.4523925,4d8e21dc788c5481b97731fd,Darleys Ice Cream,17.429281773924405,78.45083533031602,4bf58dd8d48988d1c9941735,Ice Cream Shop
65,punjagutta,Central,Hyderabad,17.426957,78.4523925,4da8003e5da3ef8bf1540228,GRT Jewellers,17.429593317184125,78.4556789164838,4bf58dd8d48988d111951735,Jewelry Store
66,punjagutta,Central,Hyderabad,17.426957,78.4523925,5ad205e41543c712a085ba9e,Taco Bell,17.428959,78.45015,4bf58dd8d48988d151941735,Taco Place
67,punjagutta,Central,Hyderabad,17.426957,78.4523925,4ffbbb55e4b04858648e9fc1,bakers inn,17.42743322547797,78.45599238818207,4bf58dd8d48988d16a941735,Bakery
68,punjagutta,Central,Hyderabad,17.426957,78.4523925,4f942879e4b0ab5f0a8697e8,Van Heusen,17.42531369415529,78.45611451126562,4bf58dd8d48988d103951735,Clothing Store
69,punjagutta,Central,Hyderabad,17.426957,78.4523925,4ef991449911b01ddd55a1f8,Kalaniketan Wedding Mall,17.429655973701916,78.4556260180562,4bf58dd8d48988d104951735,Boutique
70,punjagutta,Central,Hyderabad,17.426957,78.4523925,522f223f11d26d67a8784b12,Malabar Gold & Diamonds,17.429230170412275,78.45603679659297,4bf58dd8d48988d111951735,Jewelry Store
71,punjagutta,Central,Hyderabad,17.426957,78.4523925,4fc47444e4b02c55630d4387,Midtown Mall,17.423652191341546,78.44965844106062,4bf58dd8d48988d1fd941735,Shopping Mall
72,balkampet,Central,Hyderabad,17.4469233,78.4504513,4ce1670a825e721e7d847b45,Greenland Restaurant,17.443589418986605,78.44916991701638,4bf58dd8d48988d10f941735,Indian Restaurant
73,balkampet,Central,Hyderabad,17.4469233,78.4504513,4ed4b039f790888b53bdf20d,Bawarche Resturant,17.448297331074254,78.44953075886511,4bf58dd8d48988d10f941735,Indian Restaurant
74,balkampet,Central,Hyderabad,17.4469233,78.4504513,4ecf1f3a722e01c580d37236,Nature Cure Hospital MMTS Station,17.44569911540257,78.45091304894126,4bf58dd8d48988d129951735,Train Station
75,balkampet,Central,Hyderabad,17.4469233,78.4504513,4eb334d0d3e3644ca542d7c3,United Center Press Box,17.448572612756752,78.44963623547285,4bf58dd8d48988d185941735,Hockey Arena
76,balkampet,Central,Hyderabad,17.4469233,78.4504513,4de790d5cc3fcc16b548d7bd,Naturecure railway station,17.445632108893175,78.45216209017549,4bf58dd8d48988d1fc931735,Light Rail Station
77,balkampet,Central,Hyderabad,17.4469233,78.4504513,4c962156f244b1f72188311d,Just Bake,17.445300465250302,78.44656127016175,4bf58dd8d48988d16a941735,Bakery
78,balkampet,Central,Hyderabad,17.4469233,78.4504513,4f6f3f08e4b03aaa68c966cc,TajMahal Delite,17.447704132068953,78.4472824158408,4bf58dd8d48988d10f941735,Indian Restaurant
79,sanathnagar,Central,Hyderabad,17.456965399999998,78.44347806,500e6922e4b07e52ec10fc94,Agro Mech Industries,17.45791466673878,78.4450229201273,4bf58dd8d48988d1f6941735,Department Store
80,erragadda,Central,Hyderabad,17.448799899999997,78.43560740000001,4f9ab3f8e4b0f1efa6c5a77d,Fruit Market,17.451552528855437,78.43621207604171,4bf58dd8d48988d146941735,Deli / Bodega
81,erragadda,Central,Hyderabad,17.448799899999997,78.43560740000001,566a9e27498ed2e937ff9693,ESI metro station,17.447502495158613,78.43851618217857,4bf58dd8d48988d1fd931735,Metro Station
82,erragadda,Central,Hyderabad,17.448799899999997,78.43560740000001,4f5d736de4b02628c2eadcc8,Esi X roads,17.44950044401908,78.43227230465807,4bf58dd8d48988d1fe931735,Bus Station
83,erragadda,Central,Hyderabad,17.448799899999997,78.43560740000001,4bf0c78eb315c9b6176793ff,Rythu Bazar,17.451697798999597,78.43525710602181,4bf58dd8d48988d1fa941735,Farmers Market
84,borabanda,Central,Hyderabad,17.45167,78.415421,5be46d25ad910e002caf8796,Hyatt Place Hyderabad Banjara Hills,17.4532332,78.415909,4bf58dd8d48988d1fa931735,Hotel
85,borabanda,Central,Hyderabad,17.45167,78.415421,5e31f3e3c35670000745f89b,Axis Bank ATM,17.45127,78.41524,52f2ab2ebcbc57f1066b8b56,ATM
86,borabanda,Central,Hyderabad,17.45167,78.415421,4de86715e4cd157353f62de5,Vijetha Theater,17.45420877239643,78.41922671763108,4bf58dd8d48988d17f941735,Movie Theater
87,khairatabad,Central,Hyderabad,17.4117706,78.4622003,5048b6d5e4b08065929b6eb1,Paradise Food Court,17.41211296764659,78.46544328325052,4bf58dd8d48988d10f941735,Indian Restaurant
88,khairatabad,Central,Hyderabad,17.4117706,78.4622003,501647afe4b0be9af6342377,IMAX Screen,17.41304125821601,78.46561793041793,4bf58dd8d48988d180941735,Multiplex
89,khairatabad,Central,Hyderabad,17.4117706,78.4622003,507fc4e5e4b03ec9dbe75aed,Prasads Screen 2,17.412896593783117,78.46571181907807,4bf58dd8d48988d180941735,Multiplex
90,khairatabad,Central,Hyderabad,17.4117706,78.4622003,4b72b33bf964a52054842de3,Prasad's IMAX,17.413053540138872,78.46557776173361,4bf58dd8d48988d180941735,Multiplex
91,khairatabad,Central,Hyderabad,17.4117706,78.4622003,4eba8f558231d54a3da13f39,Barista (Prasads Imax),17.41303307824486,78.4656246757786,4bf58dd8d48988d1e0931735,Coffee Shop
92,khairatabad,Central,Hyderabad,17.4117706,78.4622003,4deb29a5c65be8091dba1414,McDonald's,17.412589665050525,78.46540644485923,4bf58dd8d48988d16e941735,Fast Food Restaurant
93,khairatabad,Central,Hyderabad,17.4117706,78.4622003,520604ca11d22b8edebf605d,Prasads imax,17.41314092561109,78.46563411170384,4bf58dd8d48988d180941735,Multiplex
94,khairatabad,Central,Hyderabad,17.4117706,78.4622003,504a0d85e4b0c65efb5d23e9,Prasad's Screen 5,17.413043843532446,78.46560721607602,4bf58dd8d48988d180941735,Multiplex
95,khairatabad,Central,Hyderabad,17.4117706,78.4622003,50488ac2e4b0a18a7f0c9882,Prasads screen 1,17.41296687688326,78.46565915359723,4bf58dd8d48988d180941735,Multiplex
96,khairatabad,Central,Hyderabad,17.4117706,78.4622003,4dea47d5d164ef597ce606a7,Tewari Bros Mithaiwala,17.413588753146776,78.45999461873947,4bf58dd8d48988d1d0941735,Dessert Shop
97,khairatabad,Central,Hyderabad,17.4117706,78.4622003,4fd00839e4b0d6bbb558e837,Khairatabad Station,17.41336247338435,78.46099931497817,4f4531504b9074f6e4fb0102,Platform
98,khairatabad,Central,Hyderabad,17.4117706,78.4622003,4ce54c42eceb6dcb4994e1ec,Sarvi Chai,17.413665412522068,78.45972817830092,4bf58dd8d48988d16d941735,Café
99,khairatabad,Central,Hyderabad,17.4117706,78.4622003,4d8f2b043bfef04d7a5da886,Boating @ Lumbini Park,17.41210023375052,78.46548424731513,4bf58dd8d48988d12d951735,Boat or Ferry
100,khairatabad,Central,Hyderabad,17.4117706,78.4622003,4e633d52d22d509a39f8d0b1,Prasads - Screen 4,17.413015578732573,78.46562626694259,4bf58dd8d48988d17f941735,Movie Theater
101,khairatabad,Central,Hyderabad,17.4117706,78.4622003,4debbb0918386283a4067321,Subway,17.413045906721894,78.46561523989159,4bf58dd8d48988d1c5941735,Sandwich Place
102,khairatabad,Central,Hyderabad,17.4117706,78.4622003,537f7262498e77bc15e92c3d,Prasad's Large Screen,17.413072895453816,78.4658172789914,4bf58dd8d48988d180941735,Multiplex
103,khairatabad,Central,Hyderabad,17.4117706,78.4622003,4df337a3ae609e69dd98d841,KGN Xerox,17.407794787509093,78.46072177556816,4bf58dd8d48988d121951735,Paper / Office Supplies Store
104,somajiguda,Central,Hyderabad,17.4255053,78.45851970000001,507674a5e4b03a8f004afb40,Subway,17.42554852715919,78.4571914085059,4bf58dd8d48988d1c5941735,Sandwich Place
105,somajiguda,Central,Hyderabad,17.4255053,78.45851970000001,4d20b3d7d7b0b1f771f0169f,Aqua,17.42361173288638,78.46254087011502,4bf58dd8d48988d1d5941735,Hotel Bar
106,somajiguda,Central,Hyderabad,17.4255053,78.45851970000001,4d8f3b12788c548183584afd,Minerva Coffee Shop,17.42883909717371,78.45557250567258,4bf58dd8d48988d10f941735,Indian Restaurant
107,somajiguda,Central,Hyderabad,17.4255053,78.45851970000001,4dc6b42ee4cd169dc66b91ed,Ratnadeep Super Market,17.425265828130325,78.45720470635673,4d954b0ea243a5684a65b473,Convenience Store
108,somajiguda,Central,Hyderabad,17.4255053,78.45851970000001,4dbaf3471e72b351ca8c9554,Kismet,17.42350036158099,78.46259771649567,4bf58dd8d48988d11f941735,Nightclub
109,somajiguda,Central,Hyderabad,17.4255053,78.45851970000001,4be1701a8dd062b583483e3c,The Park Hotel,17.42360500386294,78.46240112975333,4bf58dd8d48988d1fa931735,Hotel
110,somajiguda,Central,Hyderabad,17.4255053,78.45851970000001,523c044211d23821a8a12ed9,Donut House,17.42285219566707,78.46195506734881,4bf58dd8d48988d148941735,Donut Shop
111,somajiguda,Central,Hyderabad,17.4255053,78.45851970000001,4cb18e0f75ebb60ced13cead,Subway,17.426594922176815,78.45698602176333,4bf58dd8d48988d1c5941735,Sandwich Place
112,somajiguda,Central,Hyderabad,17.4255053,78.45851970000001,4bd9cc9daae4ef3b6ec26ec6,Domino's Pizza,17.42836508503679,78.4562901748176,4bf58dd8d48988d1ca941735,Pizza Place
113,somajiguda,Central,Hyderabad,17.4255053,78.45851970000001,4c673915255e952152c8dbd8,Cafe Coffee Day,17.426611586617152,78.45745851635431,4bf58dd8d48988d1e0931735,Coffee Shop
114,somajiguda,Central,Hyderabad,17.4255053,78.45851970000001,4e86e67a02d5d67a53fa25c1,Cafe coffee day,17.42840492228004,78.4594728388955,4bf58dd8d48988d1e0931735,Coffee Shop
115,somajiguda,Central,Hyderabad,17.4255053,78.45851970000001,4cc5b31d91413704b30bcb55,Home Centre By Lifestyle,17.42922872295701,78.45590114593506,4bf58dd8d48988d1f8941735,Furniture / Home Store
116,somajiguda,Central,Hyderabad,17.4255053,78.45851970000001,4bcf762a0ffdce72db81b2c0,Katriya Hotel & Towers,17.42483305760523,78.45958268744783,4bf58dd8d48988d1fa931735,Hotel
117,somajiguda,Central,Hyderabad,17.4255053,78.45851970000001,4f4f9f3ee4b0dcea937ed74f,Sri Balaji Marwadi Mithai Bhandar,17.423762951799798,78.45848478040361,4bf58dd8d48988d1f9941735,Food & Drink Shop
118,somajiguda,Central,Hyderabad,17.4255053,78.45851970000001,4bdedb35fe0e62b57b000606,Hotel Inner Circle Hyderabad,17.424038716211832,78.456989940091,4bf58dd8d48988d1fa931735,Hotel
119,somajiguda,Central,Hyderabad,17.4255053,78.45851970000001,4ee85b2a0e019eee5df89860,The Verandah,17.4236522318668,78.46243719035276,4bf58dd8d48988d10f941735,Indian Restaurant
120,somajiguda,Central,Hyderabad,17.4255053,78.45851970000001,4f942879e4b0ab5f0a8697e8,Van Heusen,17.42531369415529,78.45611451126562,4bf58dd8d48988d103951735,Clothing Store
121,somajiguda,Central,Hyderabad,17.4255053,78.45851970000001,4ffbbb55e4b04858648e9fc1,bakers inn,17.42743322547797,78.45599238818207,4bf58dd8d48988d16a941735,Bakery
122,somajiguda,Central,Hyderabad,17.4255053,78.45851970000001,4dca5d8efa7684db08febd10,Reliance FootPrint,17.42329037724572,78.46169316020529,4bf58dd8d48988d107951735,Shoe Store
123,somajiguda,Central,Hyderabad,17.4255053,78.45851970000001,4ef5973ef7907312506ca74f,Aish,17.423694089625535,78.46227043584358,4bf58dd8d48988d10f941735,Indian Restaurant
124,somajiguda,Central,Hyderabad,17.4255053,78.45851970000001,522f223f11d26d67a8784b12,Malabar Gold & Diamonds,17.429230170412275,78.45603679659297,4bf58dd8d48988d111951735,Jewelry Store
125,lakdikapool,Central,Hyderabad,17.4110155,78.4609821,5048b6d5e4b08065929b6eb1,Paradise Food Court,17.41211296764659,78.46544328325052,4bf58dd8d48988d10f941735,Indian Restaurant
126,lakdikapool,Central,Hyderabad,17.4110155,78.4609821,4dea47d5d164ef597ce606a7,Tewari Bros Mithaiwala,17.413588753146776,78.45999461873947,4bf58dd8d48988d1d0941735,Dessert Shop
127,lakdikapool,Central,Hyderabad,17.4110155,78.4609821,51347917e4b0d707718b370c,Rock Stone,17.412123286562935,78.46479042783525,4bf58dd8d48988d1c9941735,Ice Cream Shop
128,lakdikapool,Central,Hyderabad,17.4110155,78.4609821,52cc236011d29de3a04feb4b,Chinese World Fast Food Centre,17.410886724593585,78.46501245058158,4bf58dd8d48988d16e941735,Fast Food Restaurant
129,lakdikapool,Central,Hyderabad,17.4110155,78.4609821,4d8f2b043bfef04d7a5da886,Boating @ Lumbini Park,17.41210023375052,78.46548424731513,4bf58dd8d48988d12d951735,Boat or Ferry
130,saifabad,Central,Hyderabad,17.4047878,78.46583670000001,4c08f54f6071a5934901dd32,Nizam club,17.403220921129257,78.46872909732845,4bf58dd8d48988d121941735,Lounge
131,saifabad,Central,Hyderabad,17.4047878,78.46583670000001,4d048e1a9d33a143c8fcbb78,Birla Science Museum,17.403853516643174,78.46945707360433,4bf58dd8d48988d191941735,Science Museum
132,saifabad,Central,Hyderabad,17.4047878,78.46583670000001,4cc553751e596dcb6814d767,Rayalaseema Ruchulu,17.403083780222655,78.46301186941695,54135bf5e4b08f3d2429dfde,South Indian Restaurant
133,saifabad,Central,Hyderabad,17.4047878,78.46583670000001,4c9b2abfd4b1b1f7c62ed635,Dwarka tiffins,17.405431934174192,78.46373026256778,4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurant
134,saifabad,Central,Hyderabad,17.4047878,78.46583670000001,4c4c4e00959220a188fcd010,Ravindra Bharathi,17.403107540122125,78.46711609215237,4bf58dd8d48988d1f2931735,Performing Arts Venue
135,saifabad,Central,Hyderabad,17.4047878,78.46583670000001,4e2af36d45dd3272c80d0517,Baskin Robbins Red Hills,17.401600217258586,78.46372697746351,4bf58dd8d48988d1c9941735,Ice Cream Shop
136,saifabad,Central,Hyderabad,17.4047878,78.46583670000001,4dfcf6c48877e9c47494ae42,The Central Court Hotel,17.404201081908493,78.4649495013773,4bf58dd8d48988d1fa931735,Hotel
137,saifabad,Central,Hyderabad,17.4047878,78.46583670000001,4c42ca73a48d9c7464f70c40,Kamat Hotel,17.404329985157272,78.46760188735026,4bf58dd8d48988d10f941735,Indian Restaurant
138,saifabad,Central,Hyderabad,17.4047878,78.46583670000001,4e313d5645ddbe0f665d3b34,Cafe Coffee Day,17.406043752171744,78.46315472498934,4bf58dd8d48988d1e0931735,Coffee Shop
139,saifabad,Central,Hyderabad,17.4047878,78.46583670000001,4bd5c72a9649ce7252a9511d,Hampshire Plaza Hotel,17.405397432821637,78.46440743746359,4bf58dd8d48988d1fa931735,Hotel
140,saifabad,Central,Hyderabad,17.4047878,78.46583670000001,4f6e9ccde4b056aa93d99f99,Hampshire plaza,17.40592329719328,78.46521782119227,4bf58dd8d48988d1fa931735,Hotel
141,saifabad,Central,Hyderabad,17.4047878,78.46583670000001,4f09e96de4b0a2229c5b4a14,Hotel Alekya,17.406208255611492,78.46573957169738,4bf58dd8d48988d1fa931735,Hotel
142,saifabad,Central,Hyderabad,17.4047878,78.46583670000001,5112039ee4b0b858fdf13f1f,Hotel Ashoka,17.403873310084897,78.46555085373726,4bf58dd8d48988d10f941735,Indian Restaurant
143,saifabad,Central,Hyderabad,17.4047878,78.46583670000001,4f20c4d4e4b0644fb2ec2d49,Salt & Pepper Coffee Shop,17.404132744879828,78.46507905731139,4bf58dd8d48988d143941735,Breakfast Spot
